user_id,nome,documento,telefone,uf,cluster,rec_id,rec_desc,source_rec
user_478,Bruno Costa,877.508.491-93,(21) 88100-1615,TO,SILVER,item_32,Buprofezina,top products
user_479,Tatiana Melo,111.574.891-47,(62) 43512-6589,PI,GOLD,item_2,Tiodicarbe,top products
user_479,Tatiana Melo,111.574.891-47,(62) 43512-6589,PI,GOLD,item_25,Spiromesifen,top products
user_479,Tatiana Melo,111.574.891-47,(62) 43512-6589,PI,GOLD,item_32,Buprofezina,top products
user_48,Nicolas Almeida,769.908.998-90,(89) 72626-2954,BA,GOLD,item_2,Tiodicarbe,top products
user_48,Nicolas Almeida,769.908.998-90,(89) 72626-2954,BA,GOLD,item_25,Spiromesifen,top products
user_48,Nicolas Almeida,769.908.998-90,(89) 72626-2954,BA,GOLD,item_32,Buprofezina,top products
user_480,Clara Gomes,121.847.919-27,(41) 87852-2530,AC,GOLD,item_2,Tiodicarbe,top products
user_480,Clara Gomes,121.847.919-27,(41) 87852-2530,AC,GOLD,item_25,Spiromesifen,top products
user_480,Clara Gomes,121.847.919-27,(41) 87852-2530,AC,GOLD,item_32,Buprofezina,top products
user_481,Ana Souza,704.813.564-67,(68) 75732-9947,MG,SILVER,item_2,Tiodicarbe,top products
user_481,Ana Souza,704.813.564-67,(68) 75732-9947,MG,SILVER,item_25,Spiromesifen,top products
user_481,Ana Souza,704.813.564-67,(68) 75732-9947,MG,SILVER,item_32,Buprofezina,top products
user_482,Clara Ribeiro,306.323.954-32,(58) 45243-4951,GO,PLATINUM,item_2,Tiodicarbe,top products
user_482,Clara Ribeiro,306.323.954-32,(58) 45243-4951,GO,PLATINUM,item_25,Spiromesifen,top products
user_482,Clara Ribeiro,306.323.954-32,(58) 45243-4951,GO,PLATINUM,item_32,Buprofezina,top products
user_483,Clara Rocha,717.498.177-23,(55) 96909-4741,MA,DIAMOND,item_2,Tiodicarbe,top products
user_483,Clara Rocha,717.498.177-23,(55) 96909-4741,MA,DIAMOND,item_25,Spiromesifen,top products
user_483,Clara Rocha,717.498.177-23,(55) 96909-4741,MA,DIAMOND,item_32,Buprofezina,top products
user_484,Clara Almeida,237.195.655-12,(66) 29515-7704,RS,PLATINUM,item_5,Malationa,apriori
user_484,Clara Almeida,237.195.655-12,(66) 29515-7704,RS,PLATINUM,item_1,"2,4-D",apriori
user_484,Clara Almeida,237.195.655-12,(66) 29515-7704,RS,PLATINUM,item_9,Dimetoato,apriori
user_485,Gabriel Rocha,632.564.214-15,(77) 70317-9865,GO,DIAMOND,item_2,Tiodicarbe,top products
user_485,Gabriel Rocha,632.564.214-15,(77) 70317-9865,GO,DIAMOND,item_25,Spiromesifen,top products
user_485,Gabriel Rocha,632.564.214-15,(77) 70317-9865,GO,DIAMOND,item_32,Buprofezina,top products
user_486,Yasmin Barbosa,127.562.520-10,(91) 17259-4547,SC,PLATINUM,item_2,Tiodicarbe,top products
user_486,Yasmin Barbosa,127.562.520-10,(91) 17259-4547,SC,PLATINUM,item_25,Spiromesifen,top products
user_486,Yasmin Barbosa,127.562.520-10,(91) 17259-4547,SC,PLATINUM,item_32,Buprofezina,top products
user_487,Rafael Ferreira,527.262.709-45,(16) 57220-2900,RS,GOLD,item_2,Tiodicarbe,top products
user_487,Rafael Ferreira,527.262.709-45,(16) 57220-2900,RS,GOLD,item_25,Spiromesifen,top products
user_487,Rafael Ferreira,527.262.709-45,(16) 57220-2900,RS,GOLD,item_32,Buprofezina,top products
user_488,Vinicius Rocha,547.664.690-22,(76) 59201-3202,SP,PLATINUM,item_2,Tiodicarbe,top products
user_488,Vinicius Rocha,547.664.690-22,(76) 59201-3202,SP,PLATINUM,item_25,Spiromesifen,top products
user_488,Vinicius Rocha,547.664.690-22,(76) 59201-3202,SP,PLATINUM,item_32,Buprofezina,top products
user_489,Vinicius Melo,099.090.576-78,(11) 54334-6754,CE,PLATINUM,item_2,Tiodicarbe,top products
user_489,Vinicius Melo,099.090.576-78,(11) 54334-6754,CE,PLATINUM,item_25,Spiromesifen,top products
user_489,Vinicius Melo,099.090.576-78,(11) 54334-6754,CE,PLATINUM,item_32,Buprofezina,top products
user_49,Nicolas Lima,475.087.808-86,(86) 52291-2973,PE,GOLD,item_2,Tiodicarbe,top products
user_49,Nicolas Lima,475.087.808-86,(86) 52291-2973,PE,GOLD,item_25,Spiromesifen,top products
user_49,Nicolas Lima,475.087.808-86,(86) 52291-2973,PE,GOLD,item_32,Buprofezina,top products
user_490,Júlia Silva,053.263.395-63,(56) 20515-7406,ES,PLATINUM,item_2,Tiodicarbe,apriori
user_490,Júlia Silva,053.263.395-63,(56) 20515-7406,ES,PLATINUM,item_5,Malationa,apriori
user_490,Júlia Silva,053.263.395-63,(56) 20515-7406,ES,PLATINUM,item_25,Spiromesifen,apriori
user_491,Ana Oliveira,787.672.832-82,(72) 60280-0351,PR,GOLD,item_2,Tiodicarbe,top products
user_491,Ana Oliveira,787.672.832-82,(72) 60280-0351,PR,GOLD,item_25,Spiromesifen,top products
user_491,Ana Oliveira,787.672.832-82,(72) 60280-0351,PR,GOLD,item_32,Buprofezina,top products
user_492,Bruno Cardoso,010.893.337-32,(71) 25124-3033,BA,SILVER,item_2,Tiodicarbe,top products
user_492,Bruno Cardoso,010.893.337-32,(71) 25124-3033,BA,SILVER,item_25,Spiromesifen,top products
user_492,Bruno Cardoso,010.893.337-32,(71) 25124-3033,BA,SILVER,item_32,Buprofezina,top products
user_493,Júlia Ferreira,269.261.970-27,(52) 51754-4069,ES,DIAMOND,item_2,Tiodicarbe,top products
user_493,Júlia Ferreira,269.261.970-27,(52) 51754-4069,ES,DIAMOND,item_25,Spiromesifen,top products
user_493,Júlia Ferreira,269.261.970-27,(52) 51754-4069,ES,DIAMOND,item_32,Buprofezina,top products
user_494,Carlos Gomes,078.187.690-67,(89) 21832-5872,RN,SILVER,item_2,Tiodicarbe,top products
user_494,Carlos Gomes,078.187.690-67,(89) 21832-5872,RN,SILVER,item_25,Spiromesifen,top products
user_494,Carlos Gomes,078.187.690-67,(89) 21832-5872,RN,SILVER,item_32,Buprofezina,top products
user_495,Helena Pereira,615.801.041-63,(69) 20093-7845,DF,SILVER,item_2,Tiodicarbe,top products
user_495,Helena Pereira,615.801.041-63,(69) 20093-7845,DF,SILVER,item_25,Spiromesifen,top products
user_495,Helena Pereira,615.801.041-63,(69) 20093-7845,DF,SILVER,item_32,Buprofezina,top products
user_496,Samuel Silva,613.574.564-59,(30) 57094-7421,RR,GOLD,item_2,Tiodicarbe,top products
user_496,Samuel Silva,613.574.564-59,(30) 57094-7421,RR,GOLD,item_25,Spiromesifen,top products
user_496,Samuel Silva,613.574.564-59,(30) 57094-7421,RR,GOLD,item_32,Buprofezina,top products
user_497,Daniela Ribeiro,157.467.120-61,(43) 35014-1778,SC,PLATINUM,item_2,Tiodicarbe,apriori
user_497,Daniela Ribeiro,157.467.120-61,(43) 35014-1778,SC,PLATINUM,item_5,Malationa,apriori
user_497,Daniela Ribeiro,157.467.120-61,(43) 35014-1778,SC,PLATINUM,item_25,Spiromesifen,apriori
user_498,Karen Pereira,081.681.307-02,(60) 76351-5942,RO,DIAMOND,item_2,Tiodicarbe,top products
user_498,Karen Pereira,081.681.307-02,(60) 76351-5942,RO,DIAMOND,item_25,Spiromesifen,top products
user_498,Karen Pereira,081.681.307-02,(60) 76351-5942,RO,DIAMOND,item_32,Buprofezina,top products
user_499,Nicolas Silva,711.303.726-74,(88) 19416-8593,MG,DIAMOND,item_2,Tiodicarbe,top products
user_499,Nicolas Silva,711.303.726-74,(88) 19416-8593,MG,DIAMOND,item_25,Spiromesifen,top products
user_499,Nicolas Silva,711.303.726-74,(88) 19416-8593,MG,DIAMOND,item_32,Buprofezina,top products
user_5,Paulo Souza,885.959.237-24,(74) 89644-4786,PA,GOLD,item_2,Tiodicarbe,top products
user_5,Paulo Souza,885.959.237-24,(74) 89644-4786,PA,GOLD,item_25,Spiromesifen,top products
user_5,Paulo Souza,885.959.237-24,(74) 89644-4786,PA,GOLD,item_32,Buprofezina,top products
user_50,Clara Oliveira,198.704.043-17,(70) 52027-0559,RJ,DIAMOND,item_2,Tiodicarbe,apriori
user_50,Clara Oliveira,198.704.043-17,(70) 52027-0559,RJ,DIAMOND,item_5,Malationa,apriori
user_50,Clara Oliveira,198.704.043-17,(70) 52027-0559,RJ,DIAMOND,item_25,Spiromesifen,apriori
user_500,Nicolas Melo,816.421.532-90,(37) 59223-2682,SC,DIAMOND,item_2,Tiodicarbe,apriori
user_500,Nicolas Melo,816.421.532-90,(37) 59223-2682,SC,DIAMOND,item_5,Malationa,apriori
user_500,Nicolas Melo,816.421.532-90,(37) 59223-2682,SC,DIAMOND,item_25,Spiromesifen,apriori
user_51,Rafael Melo,747.598.586-60,(64) 47118-5479,DF,DIAMOND,item_1,"2,4-D",apriori
user_51,Rafael Melo,747.598.586-60,(64) 47118-5479,DF,DIAMOND,item_2,Tiodicarbe,apriori
user_51,Rafael Melo,747.598.586-60,(64) 47118-5479,DF,DIAMOND,item_5,Malationa,apriori
user_52,Nicolas Souza,708.706.566-37,(99) 89941-9972,RO,DIAMOND,item_2,Tiodicarbe,top products
user_52,Nicolas Souza,708.706.566-37,(99) 89941-9972,RO,DIAMOND,item_25,Spiromesifen,top products
user_52,Nicolas Souza,708.706.566-37,(99) 89941-9972,RO,DIAMOND,item_32,Buprofezina,top products
user_53,Tatiana Martins,261.000.106-30,(23) 71901-2996,SE,DIAMOND,item_2,Tiodicarbe,top products
user_53,Tatiana Martins,261.000.106-30,(23) 71901-2996,SE,DIAMOND,item_25,Spiromesifen,top products
user_53,Tatiana Martins,261.000.106-30,(23) 71901-2996,SE,DIAMOND,item_32,Buprofezina,top products
user_54,Samuel Almeida,375.675.990-85,(19) 36869-4735,PA,DIAMOND,item_2,Tiodicarbe,top products
user_54,Samuel Almeida,375.675.990-85,(19) 36869-4735,PA,DIAMOND,item_25,Spiromesifen,top products
user_54,Samuel Almeida,375.675.990-85,(19) 36869-4735,PA,DIAMOND,item_32,Buprofezina,top products
user_55,Clara Martins,962.166.883-79,(79) 26404-3582,SC,PLATINUM,item_2,Tiodicarbe,top products
user_55,Clara Martins,962.166.883-79,(79) 26404-3582,SC,PLATINUM,item_25,Spiromesifen,top products
user_55,Clara Martins,962.166.883-79,(79) 26404-3582,SC,PLATINUM,item_32,Buprofezina,top products
user_56,Leonardo Barbosa,837.239.950-39,(79) 22895-5942,SE,PLATINUM,item_2,Tiodicarbe,top products
user_56,Leonardo Barbosa,837.239.950-39,(79) 22895-5942,SE,PLATINUM,item_25,Spiromesifen,top products
user_56,Leonardo Barbosa,837.239.950-39,(79) 22895-5942,SE,PLATINUM,item_32,Buprofezina,top products
user_57,Gabriel Ferreira,040.779.201-39,(60) 44462-9563,AC,SILVER,item_2,Tiodicarbe,top products
user_57,Gabriel Ferreira,040.779.201-39,(60) 44462-9563,AC,SILVER,item_25,Spiromesifen,top products
user_57,Gabriel Ferreira,040.779.201-39,(60) 44462-9563,AC,SILVER,item_32,Buprofezina,top products
user_58,Vinicius Martins,211.990.823-51,(64) 27194-2569,MT,GOLD,item_2,Tiodicarbe,top products
user_58,Vinicius Martins,211.990.823-51,(64) 27194-2569,MT,GOLD,item_25,Spiromesifen,top products
user_58,Vinicius Martins,211.990.823-51,(64) 27194-2569,MT,GOLD,item_32,Buprofezina,top products
user_59,Daniela Gomes,125.337.033-89,(66) 23002-9135,MS,GOLD,item_2,Tiodicarbe,top products
user_59,Daniela Gomes,125.337.033-89,(66) 23002-9135,MS,GOLD,item_25,Spiromesifen,top products
user_59,Daniela Gomes,125.337.033-89,(66) 23002-9135,MS,GOLD,item_32,Buprofezina,top products
user_6,Júlia Oliveira,792.392.054-72,(93) 58262-4009,PI,DIAMOND,item_2,Tiodicarbe,top products
user_6,Júlia Oliveira,792.392.054-72,(93) 58262-4009,PI,DIAMOND,item_25,Spiromesifen,top products
user_6,Júlia Oliveira,792.392.054-72,(93) 58262-4009,PI,DIAMOND,item_32,Buprofezina,top products
user_60,Renata Rocha,410.610.639-33,(81) 81982-8047,CE,GOLD,item_1,"2,4-D",apriori
user_60,Renata Rocha,410.610.639-33,(81) 81982-8047,CE,GOLD,item_2,Tiodicarbe,apriori
user_60,Renata Rocha,410.610.639-33,(81) 81982-8047,CE,GOLD,item_4,Difenoconazol,apriori
user_61,Vinicius Silva,321.379.497-04,(13) 29585-2067,RS,DIAMOND,item_2,Tiodicarbe,top products
user_61,Vinicius Silva,321.379.497-04,(13) 29585-2067,RS,DIAMOND,item_25,Spiromesifen,top products
user_61,Vinicius Silva,321.379.497-04,(13) 29585-2067,RS,DIAMOND,item_32,Buprofezina,top products
user_62,Fernanda Silva,343.624.330-28,(79) 15046-4276,RS,DIAMOND,item_2,Tiodicarbe,top products
user_62,Fernanda Silva,343.624.330-28,(79) 15046-4276,RS,DIAMOND,item_25,Spiromesifen,top products
user_62,Fernanda Silva,343.624.330-28,(79) 15046-4276,RS,DIAMOND,item_32,Buprofezina,top products
user_63,Eduardo Melo,748.238.744-71,(35) 62698-8249,RN,DIAMOND,item_2,Tiodicarbe,top products
user_63,Eduardo Melo,748.238.744-71,(35) 62698-8249,RN,DIAMOND,item_25,Spiromesifen,top products
user_63,Eduardo Melo,748.238.744-71,(35) 62698-8249,RN,DIAMOND,item_32,Buprofezina,top products
user_64,Gabriel Rocha,127.886.161-40,(48) 56199-5644,PR,GOLD,item_2,Tiodicarbe,top products
user_64,Gabriel Rocha,127.886.161-40,(48) 56199-5644,PR,GOLD,item_25,Spiromesifen,top products
user_64,Gabriel Rocha,127.886.161-40,(48) 56199-5644,PR,GOLD,item_32,Buprofezina,top products
user_65,Carlos Ferreira,490.333.029-09,(99) 86440-2956,MS,SILVER,item_2,Tiodicarbe,top products
user_65,Carlos Ferreira,490.333.029-09,(99) 86440-2956,MS,SILVER,item_25,Spiromesifen,top products
user_65,Carlos Ferreira,490.333.029-09,(99) 86440-2956,MS,SILVER,item_32,Buprofezina,top products
user_66,Vinicius Oliveira,969.216.805-33,(56) 24763-6226,RS,DIAMOND,item_2,Tiodicarbe,top products
user_66,Vinicius Oliveira,969.216.805-33,(56) 24763-6226,RS,DIAMOND,item_25,Spiromesifen,top products
user_66,Vinicius Oliveira,969.216.805-33,(56) 24763-6226,RS,DIAMOND,item_32,Buprofezina,top products
user_67,Igor Silva,130.750.501-97,(20) 65361-2009,RN,SILVER,item_2,Tiodicarbe,top products
user_67,Igor Silva,130.750.501-97,(20) 65361-2009,RN,SILVER,item_25,Spiromesifen,top products
user_67,Igor Silva,130.750.501-97,(20) 65361-2009,RN,SILVER,item_32,Buprofezina,top products
user_68,Paulo Costa,412.357.579-60,(37) 56781-7912,GO,GOLD,item_2,Tiodicarbe,top products
user_68,Paulo Costa,412.357.579-60,(37) 56781-7912,GO,GOLD,item_25,Spiromesifen,top products
user_68,Paulo Costa,412.357.579-60,(37) 56781-7912,GO,GOLD,item_32,Buprofezina,top products
user_69,Renata Gomes,415.623.733-81,(43) 89047-2831,GO,DIAMOND,item_2,Tiodicarbe,top products
user_69,Renata Gomes,415.623.733-81,(43) 89047-2831,GO,DIAMOND,item_25,Spiromesifen,top products
user_69,Renata Gomes,415.623.733-81,(43) 89047-2831,GO,DIAMOND,item_32,Buprofezina,top products
user_7,Olivia Lima,371.495.784-31,(35) 42105-3414,RR,PLATINUM,item_2,Tiodicarbe,apriori
user_7,Olivia Lima,371.495.784-31,(35) 42105-3414,RR,PLATINUM,item_5,Malationa,apriori
user_7,Olivia Lima,371.495.784-31,(35) 42105-3414,RR,PLATINUM,item_25,Spiromesifen,apriori
user_70,Vinicius Silva,676.099.379-86,(36) 11365-3953,MS,DIAMOND,item_2,Tiodicarbe,top products
user_70,Vinicius Silva,676.099.379-86,(36) 11365-3953,MS,DIAMOND,item_25,Spiromesifen,top products
user_70,Vinicius Silva,676.099.379-86,(36) 11365-3953,MS,DIAMOND,item_32,Buprofezina,top products
user_71,Mariana Martins,904.716.653-73,(38) 74763-3142,AM,GOLD,item_2,Tiodicarbe,top products
user_71,Mariana Martins,904.716.653-73,(38) 74763-3142,AM,GOLD,item_25,Spiromesifen,top products
user_71,Mariana Martins,904.716.653-73,(38) 74763-3142,AM,GOLD,item_32,Buprofezina,top products
user_72,Eduardo Ferreira,834.117.268-40,(32) 94467-1043,GO,PLATINUM,item_5,Malationa,apriori
user_72,Eduardo Ferreira,834.117.268-40,(32) 94467-1043,GO,PLATINUM,item_1,"2,4-D",apriori
user_72,Eduardo Ferreira,834.117.268-40,(32) 94467-1043,GO,PLATINUM,item_2,Tiodicarbe,apriori
user_73,Yasmin Melo,531.618.539-83,(27) 68670-2536,RN,GOLD,item_2,Tiodicarbe,top products
user_73,Yasmin Melo,531.618.539-83,(27) 68670-2536,RN,GOLD,item_25,Spiromesifen,top products
user_73,Yasmin Melo,531.618.539-83,(27) 68670-2536,RN,GOLD,item_32,Buprofezina,top products
user_74,Ana Souza,900.876.168-08,(73) 82418-4297,PA,GOLD,item_2,Tiodicarbe,top products
user_74,Ana Souza,900.876.168-08,(73) 82418-4297,PA,GOLD,item_25,Spiromesifen,top products
user_74,Ana Souza,900.876.168-08,(73) 82418-4297,PA,GOLD,item_32,Buprofezina,top products
user_75,Tatiana Cardoso,200.877.779-35,(42) 84624-4342,DF,SILVER,item_2,Tiodicarbe,top products
user_75,Tatiana Cardoso,200.877.779-35,(42) 84624-4342,DF,SILVER,item_25,Spiromesifen,top products
user_75,Tatiana Cardoso,200.877.779-35,(42) 84624-4342,DF,SILVER,item_32,Buprofezina,top products
user_76,Eduardo Cardoso,541.590.508-61,(72) 51094-1590,PI,PLATINUM,item_2,Tiodicarbe,top products
user_76,Eduardo Cardoso,541.590.508-61,(72) 51094-1590,PI,PLATINUM,item_25,Spiromesifen,top products
user_76,Eduardo Cardoso,541.590.508-61,(72) 51094-1590,PI,PLATINUM,item_32,Buprofezina,top products
user_77,Gabriel Almeida,429.822.058-01,(13) 95769-4251,MS,DIAMOND,item_1,"2,4-D",apriori
user_77,Gabriel Almeida,429.822.058-01,(13) 95769-4251,MS,DIAMOND,item_2,Tiodicarbe,apriori
user_77,Gabriel Almeida,429.822.058-01,(13) 95769-4251,MS,DIAMOND,item_4,Difenoconazol,apriori
user_78,Nicolas Costa,812.665.323-08,(72) 58126-8587,MS,PLATINUM,item_2,Tiodicarbe,top products
user_78,Nicolas Costa,812.665.323-08,(72) 58126-8587,MS,PLATINUM,item_25,Spiromesifen,top products
user_78,Nicolas Costa,812.665.323-08,(72) 58126-8587,MS,PLATINUM,item_32,Buprofezina,top products
user_79,Mariana Cardoso,763.099.047-51,(27) 11289-8559,ES,DIAMOND,item_2,Tiodicarbe,top products
user_79,Mariana Cardoso,763.099.047-51,(27) 11289-8559,ES,DIAMOND,item_25,Spiromesifen,top products
user_79,Mariana Cardoso,763.099.047-51,(27) 11289-8559,ES,DIAMOND,item_32,Buprofezina,top products
user_8,Igor Ribeiro,611.174.458-41,(87) 92005-7648,DF,GOLD,item_2,Tiodicarbe,top products
user_8,Igor Ribeiro,611.174.458-41,(87) 92005-7648,DF,GOLD,item_25,Spiromesifen,top products
user_8,Igor Ribeiro,611.174.458-41,(87) 92005-7648,DF,GOLD,item_32,Buprofezina,top products
user_80,Igor Barbosa,133.373.949-33,(28) 27825-0404,PR,PLATINUM,item_2,Tiodicarbe,top products
user_80,Igor Barbosa,133.373.949-33,(28) 27825-0404,PR,PLATINUM,item_25,Spiromesifen,top products
user_80,Igor Barbosa,133.373.949-33,(28) 27825-0404,PR,PLATINUM,item_32,Buprofezina,top products
user_81,Olivia Rocha,981.735.539-85,(52) 50192-2487,PI,PLATINUM,item_2,Tiodicarbe,apriori
user_81,Olivia Rocha,981.735.539-85,(52) 50192-2487,PI,PLATINUM,item_25,Spiromesifen,apriori
user_81,Olivia Rocha,981.735.539-85,(52) 50192-2487,PI,PLATINUM,item_4,Difenoconazol,apriori
user_82,Vinicius Souza,378.220.250-69,(61) 51074-5267,TO,PLATINUM,item_2,Tiodicarbe,top products
user_82,Vinicius Souza,378.220.250-69,(61) 51074-5267,TO,PLATINUM,item_25,Spiromesifen,top products
user_82,Vinicius Souza,378.220.250-69,(61) 51074-5267,TO,PLATINUM,item_32,Buprofezina,top products
user_83,Leonardo Ferreira,611.433.874-72,(33) 13636-3871,TO,SILVER,item_2,Tiodicarbe,top products
user_83,Leonardo Ferreira,611.433.874-72,(33) 13636-3871,TO,SILVER,item_25,Spiromesifen,top products
user_83,Leonardo Ferreira,611.433.874-72,(33) 13636-3871,TO,SILVER,item_32,Buprofezina,top products
user_84,Bruno Ribeiro,240.882.844-58,(49) 23051-0556,AP,PLATINUM,item_2,Tiodicarbe,top products
user_84,Bruno Ribeiro,240.882.844-58,(49) 23051-0556,AP,PLATINUM,item_25,Spiromesifen,top products
user_84,Bruno Ribeiro,240.882.844-58,(49) 23051-0556,AP,PLATINUM,item_32,Buprofezina,top products
user_85,Eduardo Barbosa,807.129.855-79,(77) 28021-2509,SP,PLATINUM,item_2,Tiodicarbe,top products
user_85,Eduardo Barbosa,807.129.855-79,(77) 28021-2509,SP,PLATINUM,item_25,Spiromesifen,top products
user_85,Eduardo Barbosa,807.129.855-79,(77) 28021-2509,SP,PLATINUM,item_32,Buprofezina,top products
user_86,Carlos Souza,076.818.846-29,(94) 46565-8406,DF,SILVER,item_2,Tiodicarbe,top products
user_86,Carlos Souza,076.818.846-29,(94) 46565-8406,DF,SILVER,item_25,Spiromesifen,top products
user_86,Carlos Souza,076.818.846-29,(94) 46565-8406,DF,SILVER,item_32,Buprofezina,top products
user_87,Fernanda Ribeiro,875.075.529-95,(21) 89484-1739,PI,SILVER,item_2,Tiodicarbe,top products
user_87,Fernanda Ribeiro,875.075.529-95,(21) 89484-1739,PI,SILVER,item_25,Spiromesifen,top products
user_87,Fernanda Ribeiro,875.075.529-95,(21) 89484-1739,PI,SILVER,item_32,Buprofezina,top products
user_88,Samuel Rocha,007.372.416-93,(69) 57975-0129,PR,SILVER,item_2,Tiodicarbe,top products
user_88,Samuel Rocha,007.372.416-93,(69) 57975-0129,PR,SILVER,item_25,Spiromesifen,top products
user_88,Samuel Rocha,007.372.416-93,(69) 57975-0129,PR,SILVER,item_32,Buprofezina,top products
user_89,Eduardo Ferreira,416.931.699-64,(68) 90792-7060,RS,PLATINUM,item_2,Tiodicarbe,top products
user_89,Eduardo Ferreira,416.931.699-64,(68) 90792-7060,RS,PLATINUM,item_25,Spiromesifen,top products
user_89,Eduardo Ferreira,416.931.699-64,(68) 90792-7060,RS,PLATINUM,item_32,Buprofezina,top products
user_9,Renata Almeida,939.452.932-32,(98) 55100-2390,AC,SILVER,item_5,Malationa,apriori
user_9,Renata Almeida,939.452.932-32,(98) 55100-2390,AC,SILVER,item_25,Spiromesifen,apriori
user_9,Renata Almeida,939.452.932-32,(98) 55100-2390,AC,SILVER,item_6,Metomil Forte,apriori
user_90,Olivia Martins,439.290.153-74,(25) 68978-0539,RN,DIAMOND,item_2,Tiodicarbe,top products
user_90,Olivia Martins,439.290.153-74,(25) 68978-0539,RN,DIAMOND,item_25,Spiromesifen,top products
user_90,Olivia Martins,439.290.153-74,(25) 68978-0539,RN,DIAMOND,item_32,Buprofezina,top products
user_91,Tatiana Souza,317.479.556-04,(88) 18748-0971,AP,SILVER,item_1,"2,4-D",apriori
user_91,Tatiana Souza,317.479.556-04,(88) 18748-0971,AP,SILVER,item_5,Malationa,apriori
user_91,Tatiana Souza,317.479.556-04,(88) 18748-0971,AP,SILVER,item_6,Metomil Forte,apriori
user_92,Igor Nascimento,688.926.395-85,(77) 77702-5338,PE,PLATINUM,item_2,Tiodicarbe,top products
user_92,Igor Nascimento,688.926.395-85,(77) 77702-5338,PE,PLATINUM,item_25,Spiromesifen,top products
user_92,Igor Nascimento,688.926.395-85,(77) 77702-5338,PE,PLATINUM,item_32,Buprofezina,top products
user_93,Helena Costa,756.534.326-99,(15) 43215-0039,MA,GOLD,item_1,"2,4-D",apriori
user_93,Helena Costa,756.534.326-99,(15) 43215-0039,MA,GOLD,item_5,Malationa,apriori
user_93,Helena Costa,756.534.326-99,(15) 43215-0039,MA,GOLD,item_6,Metomil Forte,apriori
user_94,Mariana Ferreira,299.690.201-71,(91) 44708-2395,SC,GOLD,item_2,Tiodicarbe,top products
user_94,Mariana Ferreira,299.690.201-71,(91) 44708-2395,SC,GOLD,item_25,Spiromesifen,top products
user_94,Mariana Ferreira,299.690.201-71,(91) 44708-2395,SC,GOLD,item_32,Buprofezina,top products
user_95,Olivia Costa,768.044.824-74,(84) 62693-0090,PA,PLATINUM,item_2,Tiodicarbe,top products
user_95,Olivia Costa,768.044.824-74,(84) 62693-0090,PA,PLATINUM,item_25,Spiromesifen,top products
user_95,Olivia Costa,768.044.824-74,(84) 62693-0090,PA,PLATINUM,item_32,Buprofezina,top products
user_96,Yasmin Pereira,766.972.284-78,(31) 64381-3030,PE,SILVER,item_2,Tiodicarbe,top products
user_96,Yasmin Pereira,766.972.284-78,(31) 64381-3030,PE,SILVER,item_25,Spiromesifen,top products
user_96,Yasmin Pereira,766.972.284-78,(31) 64381-3030,PE,SILVER,item_32,Buprofezina,top products
user_97,Leonardo Ferreira,654.669.124-54,(80) 67458-9409,MG,PLATINUM,item_2,Tiodicarbe,top products
user_97,Leonardo Ferreira,654.669.124-54,(80) 67458-9409,MG,PLATINUM,item_25,Spiromesifen,top products
user_97,Leonardo Ferreira,654.669.124-54,(80) 67458-9409,MG,PLATINUM,item_32,Buprofezina,top products
user_98,Ana Rocha,398.625.854-34,(37) 44714-7022,RO,PLATINUM,item_2,Tiodicarbe,top products
user_98,Ana Rocha,398.625.854-34,(37) 44714-7022,RO,PLATINUM,item_25,Spiromesifen,top products
user_98,Ana Rocha,398.625.854-34,(37) 44714-7022,RO,PLATINUM,item_32,Buprofezina,top products
user_99,Daniela Ferreira,972.678.515-87,(68) 89806-6163,RJ,PLATINUM,item_2,Tiodicarbe,top products
user_99,Daniela Ferreira,972.678.515-87,(68) 89806-6163,RJ,PLATINUM,item_25,Spiromesifen,top products
user_99,Daniela Ferreira,972.678.515-87,(68) 89806-6163,RJ,PLATINUM,item_32,Buprofezina,top products
