user_id,nome,nome,responsavel,documento,telefone,email,cidade,uf,regiao,culturas,cluster,area_total,tipo_solo,praga_comum,safra_principal
user_85,Cooperativa Verde do Barbosa,Cooperativa Verde do Barbosa,Eduardo Barbosa,807.129.855-79,(77) 28021-2509,cooperativaverdedobarbosa@agrocorp.com.br,Cidade SP,SP,Sudeste,Cana-de-Açúcar / Milho,PLATINUM,1500,Latossolo Vermelho,Nematoides,Abr-Ago
user_86,Fazenda Ouro do Souza,Fazenda Ouro do Souza,Carlos Souza,076.818.846-29,(94) 46565-8406,fazendaourodosouza@agrocorp.com.br,Cidade DF,DF,Outra,Soja,SILVER,600,Argissolo,Ferrugem / Percevejos,Abr-Ago
user_87,Sítio Boa Vista da Ribeiro,Sítio Boa Vista da Ribeiro,Fernanda Ribeiro,875.075.529-95,(21) 89484-1739,sítioboavistadaribeiro@ruraltec.com.br,Cidade PI,PI,Nordeste,Soja,SILVER,2000,Argissolo,Ferrugem / Percevejos,Out-Mar
user_88,Cooperativa Ouro do Rocha,Cooperativa Ouro do Rocha,Samuel Rocha,007.372.416-93,(69) 57975-0129,cooperativaourodorocha@agrocorp.com.br,Cidade PR,PR,Sul,Milho,SILVER,800,Latossolo Vermelho,Ferrugem / Nematoides,Nov-Abr
user_89,Granja Horizonte do Ferreira,Granja Horizonte do Ferreira,Eduardo Ferreira,416.931.699-64,(68) 90792-7060,granjahorizontedoferreira@fazenda.com.br,Cidade RS,RS,Outra,Milho / Café,PLATINUM,1300,Latossolo Vermelho,Nematoides / Cigarrinha,Abr-Ago
user_9,Fazenda Boa Vista da Almeida EIRELI,Fazenda Boa Vista da Almeida EIRELI,Renata Almeida,939.452.932-32,(98) 55100-2390,fazendaboavistadaalmeida@agrocorp.com.br,Cidade AC,AC,Outra,Cana-de-Açúcar / Milho,SILVER,2000,Argissolo,Percevejos / Nematoides,Set-Fev
user_90,Granja Progresso do Martins,Granja Progresso do Martins,Olivia Martins,439.290.153-74,(25) 68978-0539,granjaprogressodomartins@fazenda.com.br,Cidade RN,RN,Nordeste,Cana-de-Açúcar,DIAMOND,1700,Latossolo Vermelho,Lagarta / Percevejos,Out-Mar
user_91,Chácara Esperança da Souza,Chácara Esperança da Souza,Tatiana Souza,317.479.556-04,(88) 18748-0971,chácaraesperançadasouza@agrocorp.com.br,Cidade AP,AP,Outra,Cana-de-Açúcar,SILVER,2200,Argissolo,Ferrugem / Percevejos,Set-Fev
user_92,Fazenda Lider do Nascimento,Fazenda Lider do Nascimento,Igor Nascimento,688.926.395-85,(77) 77702-5338,fazendaliderdonascimento@ruraltec.com.br,Cidade PE,PE,Nordeste,Algodão,PLATINUM,2000,Latossolo Vermelho,Percevejos,Out-Mar
user_93,Agropecuária Ouro da Costa,Agropecuária Ouro da Costa,Helena Costa,756.534.326-99,(15) 43215-0039,agropecuáriaourodacosta@fazenda.com.br,Cidade MA,MA,Outra,Algodão / Milho,GOLD,1700,Latossolo Amarelo,Ferrugem / Percevejos,Out-Mar
user_94,Chácara Esperança do Ferreira,Chácara Esperança do Ferreira,Mariana Ferreira,299.690.201-71,(91) 44708-2395,chácaraesperançadoferreira@fazenda.com.br,Cidade SC,SC,Outra,Milho / Algodão,GOLD,1600,Latossolo Vermelho,Percevejos / Nematoides,Set-Fev
user_95,Granja Horizonte da Costa,Granja Horizonte da Costa,Olivia Costa,768.044.824-74,(84) 62693-0090,granjahorizontedacosta@agrocorp.com.br,Cidade PA,PA,Norte,Algodão / Soja,PLATINUM,1800,Latossolo Vermelho,Lagarta / Percevejos,Nov-Abr
user_96,Sítio Boa Vista do Pereira,Sítio Boa Vista do Pereira,Yasmin Pereira,766.972.284-78,(31) 64381-3030,sítioboavistadopereira@agrocorp.com.br,Cidade PE,PE,Nordeste,Algodão,SILVER,1000,Argissolo,Lagarta / Cigarrinha,Nov-Abr
user_97,Cooperativa Horizonte do Ferreira Agro,Cooperativa Horizonte do Ferreira Agro,Leonardo Ferreira,654.669.124-54,(80) 67458-9409,cooperativahorizontedoferreiraagro@agrocorp.com.br,Cidade MG,MG,Outra,Soja / Algodão,PLATINUM,1500,Neossolo,Lagarta,Out-Mar
user_98,Chácara São João do Rocha Rural,Chácara São João do Rocha Rural,Ana Rocha,398.625.854-34,(37) 44714-7022,chácarasãojoãodorocharural@fazenda.com.br,Cidade RO,RO,Outra,Trigo,PLATINUM,700,Terra Roxa,Nematoides,Out-Mar
user_99,Fazenda Progresso da Ferreira,Fazenda Progresso da Ferreira,Daniela Ferreira,972.678.515-87,(68) 89806-6163,fazendaprogressodaferreira@agrocorp.com.br,Cidade RJ,RJ,Outra,Trigo / Milho,PLATINUM,900,Neossolo,Cigarrinha,Out-Mar
